Unique ID,Vin,Make,Model,Model Year,Vehicle Type,Driveline,Trim,City,Zip Code,State,County,County FIPS,Utility,Utility ID
4855,1G1RB6E42DU115108,Chevrolet,Volt,2013,PHEV,FWD,Premium w/o Navigation,ELK RIVER,55330,MN,Anoka,27003,Connexus Energy,26
4856,5YJ3E1EA3JF033566,Tesla,Model 3,2018,BEV,AWD,Base,EDINA,55436,MN,Hennepin,27053,Xcel Energy,85
4857,5YJYGDEE4LF043403,Tesla,Model Y,2020,BEV,,Long Range,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4858,5YJYGDEE5LF013486,Tesla,Model Y,2020,BEV,,Long Range,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4859,5YJYGDEE7LF015353,Tesla,Model Y,2020,BEV,,Long Range,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4860,5YJYGDEE8LF049446,Tesla,Model Y,2020,BEV,,Long Range,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4861,5YJYGDEF0LF043150,Tesla,Model Y,2020,BEV,,Performance,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4862,5YJYGDEF6LF005938,Tesla,Model Y,2020,BEV,,Performance,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4863,5LMYJ8XY4LGL16936,Lincoln,Aviator,2020,PHEV,AWD,Grand Touring PHEV,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4864,JA4J24A51JZ035976,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4865,5YJ3E1EB5JF063032,Tesla,Model 3,2018,BEV,AWD,Base,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4866,5YJ3E1EB9JF182170,Tesla,Model 3,2018,BEV,AWD,Base,ELK RIVER,55330,MN,Sherburne,27141,Connexus Energy,26
4867,5YJ3E1EB9LF668979,Tesla,Model 3,2020,BEV,AWD,Base,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4868,5YJ3E1EB9LF795103,Tesla,Model 3,2020,BEV,AWD,Base,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4869,5YJSA1S20FF097852,Tesla,Model S,2015,BEV,AWD,70D,ELK RIVER,55330,MN,Sherburne,27141,Connexus Energy,26
4870,5YJSA1E23GF126290,Tesla,Model S,2016,BEV,AWD,70D 90D,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4871,5YJSA1E23GF167597,Tesla,Model S,2016,BEV,AWD,70D 90D,ELK RIVER,55330,MN,Sherburne,27141,Connexus Energy,26
4872,5YJSA1E24JF295788,Tesla,Model S,2018,BEV,AWD,100D 75D AWD,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4873,5YJSA1E43JF271385,Tesla,Model S,2018,BEV,AWD,P100D AWD,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4874,5YJXCDE25GF030307,Tesla,Model X,2016,BEV,AWD,90D,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4875,5YJXCAE2XKF181389,Tesla,Model X,2019,BEV,AWD,75D 100D P100D,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4876,5YJXCBE23LF281597,Tesla,Model X,2020,BEV,AWD,75D P100D 100D,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4877,5YJ3E1EB3KF384729,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4878,5YJ3E1EB4KF389941,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4879,5YJ3E1EB6KF454546,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4880,5YJ3E1EB8KF209313,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ELK RIVER,55330,MN,Sherburne,27141,Wright-Hennepin Coop Electric Assn,130
4881,5YJ3E1EB9KF454122,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4882,1G1FX6S0XH4183233,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4883,1G1FX6S06H4128617,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4884,1G1FW6S09J4125266,Chevrolet,Bolt EV,2018,BEV,FWD,LT,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4885,1G1FY6S05K4146918,Chevrolet,Bolt EV,2019,BEV,FWD,LT W/DC Fast Charging,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4886,1G1FZ6S04K4120534,Chevrolet,Bolt EV,2019,BEV,FWD,Premier W/DC Fast Charging,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4887,1G1FZ6S06L4113537,Chevrolet,Bolt EV,2020,BEV,FWD,Premier W/DC Fast Charging,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4888,1G1RD6E40CU111101,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4889,1G1RD6E43CU106751,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4890,1G1RB6E4XCU101679,Chevrolet,Volt,2012,PHEV,FWD,Premium w/oLeather w/o Navigation,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4891,1G1RA6E42CU126577,Chevrolet,Volt,2012,PHEV,FWD,Standard w/o Leather Navigation,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4892,1G1RD6E48DU140153,Chevrolet,Volt,2013,PHEV,FWD,Premium w/ Navigation w/Navigation,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4893,1G1RB6E44DU133920,Chevrolet,Volt,2013,PHEV,FWD,Premium w/o Navigation,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4894,1G1RA6E49DU115660,Chevrolet,Volt,2013,PHEV,FWD,Standard w/o Navigation,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4895,1G1RA6E44FU109218,Chevrolet,Volt,2015,PHEV,FWD,Standard,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4896,1G1RD6S55GU108505,Chevrolet,Volt,2016,PHEV,FWD,LTZ w/Low Emissions Package,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4897,1G1RB6S55JU131571,Chevrolet,Volt,2018,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4898,2C4RC1L76JR172778,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Touring L RU,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4899,2C4RC1H71KR584679,Chrysler,Pacifica Hybrid,2019,PHEV,FWD,Hybrid Touring Plus RU PHEV,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4900,2C4RC1N76LR151011,Chrysler,Pacifica Hybrid,2020,PHEV,FWD,Hybrid Limited RU PHEV,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4901,2C4RC1H77LR282217,Chrysler,Pacifica Hybrid,2020,PHEV,FWD,Hybrid Touring RU PHEV,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4902,3C3CFFGE3DT744186,Fiat,500e 500,2013,BEV,FWD,Battery Electric Hatchback,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4903,1FADP5CU7GL105559,Ford,C-Max Energi,2016,PHEV,FWD,Premium SEL,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4904,3FA6P0SU6HR255484,Ford,Fusion Energi,2017,PHEV,FWD,Titanium PHEV,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4905,3FA6P0SUXKR103781,Ford,Fusion Energi,2019,PHEV,FWD,Titanium PHEV,ELK RIVER,55330,MN,Sherburne,27141,Connexus Energy,26
4906,JN1AZ0CP0CT021553,Nissan,Leaf,2012,BEV,FWD,SL SV,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4907,1N4BZ0CP7GC310846,Nissan,Leaf,2016,BEV,FWD,SV S SL,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4908,1N4AZ1CP5JC313253,Nissan,Leaf,2018,BEV,FWD,SV S SL,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4909,JTDKARFP3H3013897,Toyota,Prius Prime,2017,PHEV,FWD,ZVW52L Three/Four/Four Adv Advanced Plus Premium,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4910,JTDKARFP8H3036513,Toyota,Prius Prime,2017,PHEV,FWD,ZVW52L Three/Four/Four Adv Advanced Plus Premium,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4911,JTDKARFP4J3099842,Toyota,Prius Prime,2018,PHEV,FWD,ZVW52L Plus/Premium/Advanced Premium Plus Advanced,ELK RIVER,55330,MN,Sherburne,27141,Connexus Energy,26
4912,5YJSA1E45FF114030,Tesla,Model S,2015,BEV,RWD,P85D,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4913,5YJYGDEE9MF079590,Tesla,Model Y,2021,BEV,RWD,Long Range,ELK RIVER,55330,MN,Sherburne,27141,Elk River Municipal Utilities,38
4914,1G1RB6S59HU100222,Chevrolet,Volt,2017,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,ELK RIVER,55330,MN,Wright,27171,Wright-Hennepin Coop Electric Assn,130
4915,WMEFJ9BA9KK389957,smart,EQ Fortwo,2019,BEV,RWD,passion coupe EQ fortwo,ELK RIVER,55330,MN,Wright,27171,Wright-Hennepin Coop Electric Assn,130
4916,5YJXCBE43GF006464,Tesla,Model X,2016,BEV,AWD,P90D,ELKO NEW MARKET,55020,MN,Scott,27139,Xcel Energy,85
4917,1G1RD6E41CU125203,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,ELKO NEW MARKET,55020,MN,Scott,27139,Minnesota Valley Electric Coop,70
4918,1G1RB6E41DU132692,Chevrolet,Volt,2013,PHEV,FWD,Premium w/o Navigation,ELKO NEW MARKET,55020,MN,Scott,27139,Minnesota Valley Electric Coop,70
4919,2C4RC1N76LR263100,Chrysler,Pacifica Hybrid,2020,PHEV,FWD,Hybrid Limited RU PHEV,ELKO NEW MARKET,55020,MN,Scott,27139,Minnesota Valley Electric Coop,70
4920,JN1AZ0CP1BT005022,Nissan,Leaf,2011,BEV,FWD,SL SV,ELKO NEW MARKET,55020,MN,Scott,27139,Dakota Electric Assn,15
4921,5YJSA1H49FF081965,Tesla,Model S,2015,BEV,RWD,85D,ELKO NEW MARKET,55020,MN,Scott,27139,Xcel Energy,85
4922,5YJSA1E22GF169440,Tesla,Model S,2016,BEV,AWD,70D 90D,ELKO NEW MARKET,55020,MN,Scott,27139,Minnesota Valley Electric Coop,70
4923,5YJYGDEE5LF035083,Tesla,Model Y,2020,BEV,,Long Range,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
4924,5YJ3E1EA1JF014983,Tesla,Model 3,2018,BEV,AWD,Base,ELKO NEW MARKET,55020,MN,Scott,27139,Minnesota Valley Electric Coop,70
4925,5YJ3E1EAXJF016313,Tesla,Model 3,2018,BEV,AWD,Base,ELKO NEW MARKET,55020,MN,Scott,27139,Minnesota Valley Electric Coop,70
4926,5YJ3E1EB2JF085702,Tesla,Model 3,2018,BEV,AWD,Base,ELKO NEW MARKET,55020,MN,Scott,27139,Minnesota Valley Electric Coop,70
4927,5YJ3E1EB1KF493402,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ELKO NEW MARKET,55020,MN,Scott,27139,Minnesota Valley Electric Coop,70
4928,1G1RA6S54GU113719,Chevrolet,Volt,2016,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,ELKO NEW MARKET,55054,MN,Scott,27139,Xcel Energy,85
4929,2C4RC1N74JR183517,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,ELKO NEW MARKET,55020,MN,Scott,27139,Minnesota Valley Electric Coop,70
4930,3FA6P0SU3ER266471,Ford,Fusion Energi,2014,PHEV,FWD,Titanium,ELKO NEW MARKET,55020,MN,Scott,27139,Minnesota Valley Electric Coop,70
4931,JHMZC5F35JC000930,Honda,Clarity,2018,PHEV,FWD,Touring Plug-In Hybrid,ELKO NEW MARKET,55054,MN,Scott,27139,Minnesota Valley Electric Coop,70
4932,JTDKARFP3H3022681,Toyota,Prius Prime,2017,PHEV,FWD,ZVW52L Three/Four/Four Adv Advanced Plus Premium,ELKO NEW MARKET,55054,MN,Scott,27139,Xcel Energy,85
4933,1G1RA6E43DU131563,Chevrolet,Volt,2013,PHEV,FWD,Standard w/o Navigation,ELLENDALE,56026,MN,Freeborn,27047,Freeborn-Mower Coop Svcs,41
4934,1G1RC6S5XHU216364,Chevrolet,Volt,2017,PHEV,FWD,LT w/Low Emissions Package,ELLENDALE,56026,MN,Steele,27147,Steele-Waseca Coop Electric,114
4935,5YJ3E1EB3KF454584,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ELY,55731,MN,St. Louis,27137,Lake Country Power,14
4936,1FADP3R46GL315341,Ford,Focus,2016,BEV,FWD,Electric BEV,ELY,55731,MN,St. Louis,27137,Lake Country Power,14
4937,1N4BZ0CPXGC300022,Nissan,Leaf,2016,BEV,FWD,SV S SL,ELY,55731,MN,St. Louis,27137,Lake Country Power,14
4938,JTDKARFP5J3074562,Toyota,Prius Prime,2018,PHEV,FWD,ZVW52L Plus/Premium/Advanced Premium Plus Advanced,ELY,55731,MN,St. Louis,27137,Lake Country Power,14
4939,1G1FY6S02K4136329,Chevrolet,Bolt EV,2019,BEV,FWD,LT W/DC Fast Charging,ELYSIAN,56028,MN,Le Sueur,27079,Minnesota Valley Electric Coop,70
4940,1G1FY6S06K4142926,Chevrolet,Bolt EV,2019,BEV,FWD,LT W/DC Fast Charging,ELYSIAN,56028,MN,Le Sueur,27079,Minnesota Valley Electric Coop,70
4941,1G1FY6S0XL4110370,Chevrolet,Bolt EV,2020,BEV,FWD,LT W/DC Fast Charging,ELYSIAN,56028,MN,Le Sueur,27079,Minnesota Valley Electric Coop,70
4942,JA4J24A50KZ054889,Mitsubishi,Outlander - PHEV,2019,PHEV,AWD,SEL GT High,EMBARRASS,55732,MN,St. Louis,27137,Lake Country Power,14
4943,1G6RR1E48EU601741,Cadillac,ELR,2014,PHEV,RWD,Luxury with Adaptive Cruise Control w/Adaptive,EMILY,56447,MN,Crow Wing,27035,"Crow Wing Coop Power & Light, Inc.",35
4944,1G1RC6E44DU107766,Chevrolet,Volt,2013,PHEV,FWD,Standard w/ Navigation w/Navigation,EMMONS,56029,MN,Freeborn,27047,Freeborn-Mower Coop Svcs,41
4945,JN1AZ0CP2CT019240,Nissan,Leaf,2012,BEV,FWD,SL SV,EMMONS,56029,MN,Freeborn,27047,Freeborn-Mower Coop Svcs,41
4946,5YJ3E1EC2LF602217,Tesla,Model 3,2020,BEV,RWD,Long Range Standard Plus Performance,ERHARD,56534,MN,Otter Tail,27111,Lake Region Electric Coop,59
4947,JTDKARFP7J3089368,Toyota,Prius Prime,2018,PHEV,FWD,ZVW52L Plus/Premium/Advanced Premium Plus Advanced,ERSKINE,56535,MN,Polk,27119,Wild Rice Electric Coop,127
4948,5YJ3E1EB5LF667506,Tesla,Model 3,2020,BEV,AWD,Base,ESKO,55733,MN,Carlton,27017,Minnesota Power Co,68
4949,1G1RD6E4XCU104334,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,ESKO,55733,MN,Carlton,27017,Lake Country Power,14
4950,1G1RA6E44CU126015,Chevrolet,Volt,2012,PHEV,FWD,Standard w/o Leather Navigation,ESKO,55733,MN,Carlton,27017,Minnesota Power Co,68
4951,3FA6P0SU0ER227496,Ford,Fusion Energi,2014,PHEV,FWD,Titanium,ESKO,55733,MN,Carlton,27017,Minnesota Power Co,68
4952,KMHC75LDXJU082359,Hyundai,Ioniq Hybrid,2018,PHEV,FWD,Limited w/Ultimate (PHEV) Blue,ESKO,55733,MN,Carlton,27017,Minnesota Power Co,68
4953,5YJYGDEE0MF064170,Tesla,Model Y,2021,BEV,RWD,Long Range,ESKO,55733,MN,Carlton,27017,Minnesota Power Co,68
4954,5YJ3E1EB7JF101196,Tesla,Model 3,2018,BEV,AWD,Base,ESTERO,33928,FL,Lee,12071,,
4955,1N4AZ0CP4GC303218,Nissan,Leaf,2016,BEV,FWD,SL S SV,SAINT PAUL,55107,MN,Ramsey,27123,Xcel Energy,85
4956,5YJYGDEE0LF017140,Tesla,Model Y,2020,BEV,,Long Range,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4957,WA1VABGE1KB020999,Audi,e-tron,2019,BEV,AWD,e-tron quattro Prestige,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4958,JA4J24A50JZ030283,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4959,5YJ3E1EB1JF092284,Tesla,Model 3,2018,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4960,5YJ3E1EB8JF077099,Tesla,Model 3,2018,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4961,5YJ3E1EB0LF618617,Tesla,Model 3,2020,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4962,5YJ3E1EB5LF601036,Tesla,Model 3,2020,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4963,5YJ3E1EB9LF790726,Tesla,Model 3,2020,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4964,5YJSA1E48GF151302,Tesla,Model S,2016,BEV,AWD,90D P90D,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4965,5YJSA1E20HF190210,Tesla,Model S,2017,BEV,AWD,70D 90D,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4966,5YJSA1E2XJF253397,Tesla,Model S,2018,BEV,AWD,100D 75D AWD,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4967,5YJSA1E23JF292204,Tesla,Model S,2018,BEV,AWD,100D 75D AWD,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4968,5YJSA1E23LF351612,Tesla,Model S,2020,BEV,AWD,100D 75D AWD,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4969,5YJXCBE20LF230803,Tesla,Model X,2020,BEV,AWD,75D P100D 100D,EXCELSIOR,55331,MN,Carver,27019,Minnesota Valley Electric Coop,70
4970,5YJXCBE26LF232474,Tesla,Model X,2020,BEV,AWD,75D P100D 100D,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4971,5YJ3E1EA3KF296335,Tesla,Model 3,2019,BEV,AWD|RWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4972,5YJ3E1EBXKF493432,Tesla,Model 3,2019,BEV,AWD|RWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4973,1G1FZ6S00K4113676,Chevrolet,Bolt EV,2019,BEV,FWD,Premier W/DC Fast Charging,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4974,1G1RA6E47CU114635,Chevrolet,Volt,2012,PHEV,FWD,Standard w/o Leather Navigation,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4975,1G1RB6E49DU100623,Chevrolet,Volt,2013,PHEV,FWD,Premium w/o Navigation,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4976,1G1RB6E44FU107269,Chevrolet,Volt,2015,PHEV,FWD,Premium,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4977,3FA6P0SU6FR161473,Ford,Fusion Energi,2015,PHEV,FWD,Titanium,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4978,JHMZC5F30JC007560,Honda,Clarity,2018,PHEV,FWD,Touring Plug-In Hybrid,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4979,1N4AZ1CP2JC307040,Nissan,Leaf,2018,BEV,FWD,SV S SL,EXCELSIOR,55331,MN,Carver,27019,Minnesota Valley Electric Coop,70
4980,1N4BZ1DP8LC303810,Nissan,Leaf,2020,BEV,FWD,Grade SL Plus,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4981,5YJSA1H25FF087261,Tesla,Model S,2015,BEV,RWD,85D,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4982,5YJSA1V4XFF097936,Tesla,Model S,2015,BEV,RWD,P85D,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4983,5YJXCDE22MF323559,Tesla,Model X,2021,BEV,AWD,P100D 75D 100D,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4984,5YJYGDEE4LF045622,Tesla,Model Y,2020,BEV,,Long Range,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4985,5YJYGDEE5LF025427,Tesla,Model Y,2020,BEV,,Long Range,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4986,WMZYU7C58K3E57229,Mini,Cooper S Countryman,2019,PHEV,AWD,Hybrid S E ALL4 Cooper SE,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4987,JA4J24A52JZ067769,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4988,5YJ3E1EA3JF155506,Tesla,Model 3,2018,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4989,5YJ3E1EA4JF057715,Tesla,Model 3,2018,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4990,5YJ3E1EB5JF103609,Tesla,Model 3,2018,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4991,5YJ3E1EB5JF151451,Tesla,Model 3,2018,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4992,5YJ3E1EB8JF082271,Tesla,Model 3,2018,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4993,5YJ3E1EA9LF597743,Tesla,Model 3,2020,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4994,5YJ3E1EB3LF710384,Tesla,Model 3,2020,BEV,AWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4995,5YJSA1E24JF292504,Tesla,Model S,2018,BEV,AWD,100D 75D AWD,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4996,5YJXCBE40KF185474,Tesla,Model X,2019,BEV,AWD,75D,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4997,5YJXCDE24MF319318,Tesla,Model X,2021,BEV,AWD,P100D 75D 100D,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4998,YV4BR00L7M1684258,Volvo,XC90,2021,PHEV,AWD,XC90 6-seat FWD/eAWD (T8) TZEV/PHEV Inscription Hybrid w/6 Passenger Seating,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
4999,5YJ3E1EB4KF469269,Tesla,Model 3,2019,BEV,AWD|RWD,Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5000,1G1FX6S01H4184738,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5001,1G1FZ6S06K4136332,Chevrolet,Bolt EV,2019,BEV,FWD,Premier W/DC Fast Charging,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5002,1G1RD6E48BU100748,Chevrolet,Volt,2011,PHEV,FWD,Premium w/Leather w/Navigation Base,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5003,1G1RB6E49CU115153,Chevrolet,Volt,2012,PHEV,FWD,Premium w/oLeather w/o Navigation,SAINT ANTHONY,55421,MN,Hennepin,27053,Xcel Energy,85
5004,1G1RD6E49EU141037,Chevrolet,Volt,2014,PHEV,FWD,Premium w/ Navigation,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5005,1G1RA6E43EU132990,Chevrolet,Volt,2014,PHEV,FWD,Standard w/o Navigation,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5006,1G1RA6S55HU184753,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5007,1G1RB6S5XJU111218,Chevrolet,Volt,2018,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5008,2C4RC1N70JR340623,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5009,2C4RC1L71JR178519,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Touring L RU,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5010,JTDKARFP6L3160286,Toyota,Prius Prime,2020,PHEV,FWD,ZVW52L-AHXEBA / ZVW52L-AHXGBA LE XLE Limited,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5011,LVYBC0AL8JP037212,Volvo,S90,2018,PHEV,FWD,FWD/AWD (T8) Inscription Hybrid,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5012,5YJYGDEE7MF083525,Tesla,Model Y,2021,BEV,RWD,Long Range,EXCELSIOR,55331,MN,Carver,27019,Xcel Energy,85
5013,YH4K14AA0CA000539,FISKER AUTOMOTIVE,Karma,2012,PHEV,,ECO Sport Volume Build,EXCELSIOR,55331,MN,Hennepin,27053,Xcel Energy,85
5014,WA1VAAGE0KB023340,Audi,e-tron,2019,BEV,AWD,e-tron quattro Prestige,EXCELSIOR,55331,MN,Hennepin,27053,Xcel Energy,85
5015,5YJ3E1EA5JF008488,Tesla,Model 3,2018,BEV,AWD,Base,EXCELSIOR,55331,MN,Hennepin,27053,Xcel Energy,85
5016,5YJ3E1EB5JF083930,Tesla,Model 3,2018,BEV,AWD,Base,EXCELSIOR,55331,MN,Hennepin,27053,Xcel Energy,85
5017,5YJYGDEE6LF032404,Tesla,Model Y,2020,BEV,,Long Range,EXCELSIOR,55331,MN,Hennepin,27053,Xcel Energy,85
5018,5YJYGDEE6LF049350,Tesla,Model Y,2020,BEV,,Long Range,EXCELSIOR,55331,MN,Hennepin,27053,Xcel Energy,85
